hospital,energia189,25899.471116288
190,58912.177257472
191,48789.49664512
192,36842.909616128
193,13770.493445632002
194,34927.80787865601
195,30368.041837056
196,40764.308411904
197,24987.517907968002
198,24531.541303808
199,27176.205607936005
200,23984.369378816
202,13588.102803968002
204,21248.509753856004
206,43591.363357696006
207,21613.291037184
209,24440.345982976003
210,20336.556545536005
212,20701.337828864
213,21522.095716352003
214,19424.603337216
215,27085.010287104
